% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2026 +3.350316003e-01 +3.350316003e-01 -2.227849684e+02 -2.227849684e+02 -6.3197e-01 +4.8887e+00 +3.0003e+00
2068 +3.265694792e-01 +3.265694792e-01 -2.227934305e+02 -2.227934305e+02 -6.3186e-01 +4.8881e+00 +3.0005e+00
2197 +3.171830998e-01 +3.171830998e-01 -2.228028169e+02 -2.228028169e+02 -6.3190e-01 +4.8883e+00 +3.0004e+00
2274 +3.148943209e-01 +3.148943209e-01 -2.228051057e+02 -2.228051057e+02 -6.3192e-01 +4.8884e+00 +3.0004e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.437367499e+00 +4.437367499e+00 -3.999263250e+01 -3.999263250e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
165 +3.673271313e+00 +3.673271313e+00 -4.075672869e+01 -4.075672869e+01 -4.3473e-01 -2.4266e-02 +6.3325e-01
279 +2.771417825e+00 +2.771417825e+00 -4.165858218e+01 -4.165858218e+01 -1.7827e-01 +5.1223e-01 +9.3577e-01
297 +1.944081588e+00 +1.944081588e+00 -4.248591841e+01 -4.248591841e+01 -1.1788e+00 +7.8126e-01 +1.5110e+00
1062 +1.861517213e+00 +1.861517213e+00 -4.256848279e+01 -4.256848279e+01 +4.5792e+00 +1.6613e+00 +1.4691e+00
1321 +1.527050940e+00 +1.527050940e+00 -4.290294906e+01 -4.290294906e+01 +4.5810e+00 +1.6644e+00 +1.4706e+00
1379 +1.492855857e+00 +1.492855857e+00 -4.293714414e+01 -4.293714414e+01 +4.5807e+00 +1.6624e+00 +1.4696e+00
1414 +1.470339974e+00 +1.470339974e+00 -4.295966003e+01 -4.295966003e+01 +4.5802e+00 +1.6624e+00 +1.4699e+00
1450 +1.369766206e+00 +1.369766206e+00 -4.306023379e+01 -4.306023379e+01 +4.5807e+00 +1.6631e+00 +1.4700e+00
1492 +1.331470532e+00 +1.331470532e+00 -4.309852947e+01 -4.309852947e+01 +4.5803e+00 +1.6628e+00 +1.4700e+00
1512 +1.247410527e+00 +1.247410527e+00 -4.318258947e+01 -4.318258947e+01 +4.5804e+00 +1.6632e+00 +1.4702e+00
1513 +1.226752504e+00 +1.226752504e+00 -4.320324750e+01 -4.320324750e+01 +4.5801e+00 +1.6628e+00 +1.4702e+00
1539 +1.196895851e+00 +1.196895851e+00 -4.323310415e+01 -4.323310415e+01 +4.5803e+00 +1.6633e+00 +1.4704e+00
1690 +1.173522315e+00 +1.173522315e+00 -4.325647769e+01 -4.325647769e+01 +4.5803e+00 +1.6633e+00 +1.4704e+00
% function evaluation | noise-free fitness - Fopt (-7.728000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.047353373e+01 +4.047353373e+01 -3.680646627e+01 -3.680646627e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.279974566e+01 +1.279974566e+01 -6.448025434e+01 -6.448025434e+01 -7.1673e-02 -2.5726e-02 -1.6623e-01
8 +2.722088175e+00 +2.722088175e+00 -7.455791183e+01 -7.455791183e+01 -1.0800e-01 +3.1092e-01 +4.2663e-02
245 +2.168457115e+00 +2.168457115e+00 -7.511154289e+01 -7.511154289e+01 -1.3590e-01 -2.1459e-01 +1.4451e-01
578 +1.462391752e+00 +1.462391752e+00 -7.581760825e+01 -7.581760825e+01 -2.6012e-02 -9.7613e-02 +1.1295e-01
645 +1.412209637e+00 +1.412209637e+00 -7.586779036e+01 -7.586779036e+01 -3.8318e-02 -7.2093e-02 +1.3015e-01
701 +1.292167044e+00 +1.292167044e+00 -7.598783296e+01 -7.598783296e+01 -3.3605e-02 -8.3591e-02 +1.2370e-01
711 +1.061506172e+00 +1.061506172e+00 -7.621849383e+01 -7.621849383e+01 -3.4837e-02 -7.9787e-02 +1.2743e-01
725 +8.041222463e-01 +8.041222463e-01 -7.647587775e+01 -7.647587775e+01 -3.4214e-02 -8.2257e-02 +1.2556e-01
747 +6.346133033e-01 +6.346133033e-01 -7.664538670e+01 -7.664538670e+01 -3.4675e-02 -8.2495e-02 +1.2733e-01
761 +6.251456475e-01 +6.251456475e-01 -7.665485435e+01 -7.665485435e+01 -3.4883e-02 -8.1692e-02 +1.2773e-01
798 +5.500329702e-01 +5.500329702e-01 -7.672996703e+01 -7.672996703e+01 -3.5475e-02 -8.0089e-02 +1.2802e-01
858 +5.054163111e-01 +5.054163111e-01 -7.677458369e+01 -7.677458369e+01 -3.5173e-02 -8.0531e-02 +1.2758e-01
888 +4.774846879e-01 +4.774846879e-01 -7.680251531e+01 -7.680251531e+01 -3.5032e-02 -8.1026e-02 +1.2753e-01
991 +4.671442587e-01 +4.671442587e-01 -7.681285574e+01 -7.681285574e+01 -3.4942e-02 -8.1157e-02 +1.2748e-01
1014 +4.484414926e-01 +4.484414926e-01 -7.683155851e+01 -7.683155851e+01 -3.4975e-02 -8.1080e-02 +1.2745e-01
1148 +4.455113067e-01 +4.455113067e-01 -7.683448869e+01 -7.683448869e+01 -3.4990e-02 -8.1049e-02 +1.2747e-01
% function evaluation | noise-free fitness - Fopt (-8.121000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.092505817e+01 +5.092505817e+01 -3.028494183e+01 -3.028494183e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
