% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1023 +1.229749946e+02 +1.229749946e+02 +6.251499459e+01 +6.251499459e+01 -4.3514e-01 +1.2435e+00 +1.6946e-01 -1.2227e+00 -1.7979e+00 -3.4937e-01 -7.7181e-01 -3.7588e-01 +1.2087e+00 +2.3444e+00 +6.7554e-01 +1.2053e+00 +5.7572e-01 +1.5057e-01 -3.4117e-02 +1.4455e+00 +4.4235e-01 -7.0439e-01 -3.0798e+00 -2.5611e+00
1131 +1.196285707e+02 +1.196285707e+02 +5.916857072e+01 +5.916857072e+01 -2.5983e-01 +1.2595e+00 +2.7068e-01 -1.2042e+00 -1.7836e+00 -3.4576e-01 -8.7218e-01 -3.8170e-01 +1.1995e+00 +2.3593e+00 +6.4914e-01 +1.1293e+00 +5.5548e-01 +1.4286e-01 -5.0760e-02 +1.4386e+00 +4.4003e-01 -7.1237e-01 -3.0699e+00 -2.5232e+00
1162 +1.157593355e+02 +1.157593355e+02 +5.529933552e+01 +5.529933552e+01 -3.1811e-01 +1.2566e+00 +3.0010e-01 -1.2619e+00 -1.7598e+00 -3.2353e-01 -8.5410e-01 -3.8288e-01 +1.2056e+00 +2.3431e+00 +7.1162e-01 +1.1697e+00 +5.4612e-01 +1.6763e-01 -4.1236e-02 +1.4504e+00 +4.4840e-01 -7.0133e-01 -3.0590e+00 -2.5738e+00
1292 +1.146947552e+02 +1.146947552e+02 +5.423475521e+01 +5.423475521e+01 -2.6921e-01 +1.2446e+00 +2.7035e-01 -1.2876e+00 -1.7761e+00 -3.0063e-01 -8.5171e-01 -3.6242e-01 +1.2101e+00 +2.3283e+00 +6.9526e-01 +1.2066e+00 +5.3746e-01 +1.7706e-01 -2.7781e-02 +1.4306e+00 +4.2717e-01 -7.1825e-01 -3.0628e+00 -2.5941e+00
% function evaluation | noise-free fitness - Fopt (3.173300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.383906595e+02 +8.383906595e+02 +1.155720660e+03 +1.155720660e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.943995597e+02 +7.943995597e+02 +1.111729560e+03 +1.111729560e+03 +3.7060e-01 -3.7574e-01 -5.7259e-01 +2.6427e-01 +1.0652e-01 +4.9010e-01 -1.7609e-01 +2.0405e-01 +3.8431e-01 +2.1940e-01 -1.1469e-02 -7.8155e-02 +3.0591e-01 +2.6296e-01 +3.8267e-02 -1.6827e-01 -1.2279e-01 -3.0284e-01 +7.1909e-02 -1.1103e-01
4 +7.911488706e+02 +7.911488706e+02 +1.108478871e+03 +1.108478871e+03 -2.4176e-01 +2.4065e-01 +1.0405e-01 +2.4323e-01 -1.6190e-01 +3.0632e-01 -5.2746e-02 +1.9638e-01 +6.8258e-02 -1.4590e-01 -5.2090e-02 +1.7089e-01 +4.7828e-03 -8.1077e-02 +9.4918e-02 -1.7832e-01 -7.1855e-02 -1.4237e-01 +3.1457e-02 +1.7968e-01
22 +7.645859779e+02 +7.645859779e+02 +1.081915978e+03 +1.081915978e+03 +1.0363e-01 -1.5806e-01 +2.5014e-01 -7.4762e-02 +7.4122e-03 +2.0341e-01 -1.2663e-01 +5.2526e-01 -1.9528e-01 -2.6781e-02 +2.0889e-01 +1.8337e-01 +1.1787e-01 -3.5441e-01 +1.9934e-01 +2.8669e-01 -1.2335e-02 -2.8647e-01 -2.7430e-01 +4.0860e-02
30 +7.254637976e+02 +7.254637976e+02 +1.042793798e+03 +1.042793798e+03 -2.0178e-01 -1.4750e-01 +3.6208e-01 +2.1640e-01 -1.7445e-01 -2.3985e-02 -8.6751e-03 +6.6516e-01 -3.4554e-01 +1.3003e-01 +3.3359e-01 -7.2844e-02 +3.5797e-02 -3.5154e-01 +5.1216e-01 -2.1532e-01 -8.7723e-02 -9.7628e-02 -4.8126e-01 +1.2933e-01
35 +7.094561492e+02 +7.094561492e+02 +1.026786149e+03 +1.026786149e+03 -1.5335e-01 -3.1959e-01 +3.3314e-01 -5.1849e-01 -6.7004e-02 -1.9866e-02 +4.6602e-02 +6.1828e-01 -1.4524e-01 +1.8288e-01 +3.9794e-01 -7.4740e-03 +2.3332e-01 -5.6713e-01 +9.9664e-01 -5.8226e-02 +5.2309e-02 -7.6822e-02 -6.4772e-01 -3.4328e-02
42 +6.560255524e+02 +6.560255524e+02 +9.733555524e+02 +9.733555524e+02 +3.9195e-01 -4.8807e-01 +2.1786e-01 +2.4289e-01 -9.5259e-02 -1.0761e-01 -5.4362e-02 +8.5513e-01 -8.7303e-02 +4.1055e-01 +7.5965e-02 -1.9693e-01 -2.7719e-01 -6.4524e-01 +5.1679e-01 -3.7631e-01 +1.4907e-01 -3.1296e-02 -4.8504e-01 +2.2441e-01
45 +6.252954022e+02 +6.252954022e+02 +9.426254022e+02 +9.426254022e+02 +4.2806e-01 -6.3365e-01 +2.5804e-01 +4.6671e-02 +1.5851e-01 +3.5714e-03 -4.0670e-01 +8.1936e-01 -1.5906e-01 +5.5551e-02 +6.3194e-01 -3.7791e-01 +4.7274e-01 -3.0007e-01 +4.8298e-01 -4.2527e-01 +2.0116e-01 -4.7439e-01 -6.6499e-01 +3.3326e-01
50 +6.146950659e+02 +6.146950659e+02 +9.320250659e+02 +9.320250659e+02 +7.3491e-01 -5.7040e-01 +6.6115e-01 +1.4132e-01 -9.5490e-02 -3.4987e-01 -3.3021e-01 +1.3433e+00 +9.2555e-02 +1.9800e-01 +9.2228e-02 -7.9270e-02 +2.0605e-02 -5.2600e-01 +8.5518e-01 -8.2766e-01 +1.4439e-01 -3.8437e-01 -9.0528e-01 +7.3529e-02
59 +5.938442591e+02 +5.938442591e+02 +9.111742591e+02 +9.111742591e+02 +6.0894e-01 -1.0396e+00 +3.9139e-01 +4.4020e-01 +1.7847e-01 -6.4496e-01 -1.5037e-01 +7.7924e-01 -2.3793e-01 +2.0148e-01 +2.3641e-01 -2.3442e-01 -4.3616e-02 -5.2369e-01 +8.2199e-01 -8.7181e-01 +2.3444e-01 -4.0462e-01 -6.1727e-01 +5.8352e-01
69 +5.521735536e+02 +5.521735536e+02 +8.695035536e+02 +8.695035536e+02 +1.2691e+00 -1.2395e+00 +2.9635e-01 +2.8332e-01 -4.0902e-02 -2.5086e-01 -4.4842e-01 +1.0613e+00 -1.5699e-01 -1.1553e-01 -4.1156e-02 -3.0136e-01 +1.5397e-01 +2.7925e-02 +6.5549e-01 -7.1870e-01 +9.4683e-01 -7.1830e-01 -8.0760e-01 +7.8706e-01
91 +5.264243904e+02 +5.264243904e+02 +8.437543904e+02 +8.437543904e+02 +1.1851e+00 -8.6207e-01 -5.6385e-02 -1.7652e-01 -1.9627e-01 -1.9107e-01 -1.2282e-01 +1.3700e+00 -8.8911e-02 -5.9498e-01 +2.1940e-01 -5.8523e-01 +1.7943e-01 -4.1876e-01 +1.1241e+00 -7.1167e-01 +8.0719e-01 -8.4797e-01 -1.4220e+00 +2.6308e-01
95 +5.107753902e+02 +5.107753902e+02 +8.281053902e+02 +8.281053902e+02 +4.9760e-01 -1.1007e+00 -1.2969e-01 +2.7011e-01 +2.6543e-02 -2.2854e-01 -1.4977e-01 +1.7740e+00 -2.1331e-01 -3.6969e-01 +2.4988e-01 -5.5029e-01 +3.8881e-01 +2.9323e-01 +1.1862e+00 -8.4713e-01 +6.1534e-01 -1.0377e+00 -1.4301e+00 +2.5203e-03
98 +4.823005391e+02 +4.823005391e+02 +7.996305391e+02 +7.996305391e+02 +9.0323e-01 -7.3088e-01 +6.1171e-02 +1.1813e-01 -1.9019e-01 -4.5673e-01 +1.7272e-01 +1.1803e+00 -5.1745e-01 -6.2014e-01 -6.9517e-04 -4.3358e-01 +2.3862e-01 -6.2430e-01 +1.4516e+00 -6.1951e-01 +6.2312e-01 -1.1512e+00 -1.4017e+00 +3.5832e-01
106 +4.614998851e+02 +4.614998851e+02 +7.788298851e+02 +7.788298851e+02 +6.1711e-01 -7.9829e-01 -5.7112e-01 +3.8991e-01 -8.8604e-02 -6.4595e-01 +4.5954e-01 +1.6078e+00 -5.0319e-01 -8.5499e-01 +2.9323e-01 -2.2792e-01 +3.1489e-02 -7.0091e-01 +9.1296e-01 -1.0954e+00 +9.3460e-01 -8.6303e-01 -1.5396e+00 +6.8749e-01
117 +4.434165426e+02 +4.434165426e+02 +7.607465426e+02 +7.607465426e+02 +1.0394e+00 -1.1208e+00 +1.9828e-01 +4.7125e-01 -5.5215e-01 -2.2716e-01 +6.3611e-01 +1.8071e+00 -1.5471e-01 -5.0130e-01 +3.9591e-01 -1.2572e-01 +2.9096e-01 -1.1109e+00 +1.4488e+00 -7.3257e-01 +1.1612e+00 -1.2635e+00 -1.8163e+00 +6.6740e-01
134 +4.269911764e+02 +4.269911764e+02 +7.443211764e+02 +7.443211764e+02 +9.6162e-01 -6.9457e-01 +4.7760e-01 +1.7490e-01 -4.7184e-01 -8.8562e-01 +7.5188e-01 +2.3703e+00 -3.6962e-01 -6.6278e-01 +7.0463e-01 -7.6301e-01 +1.9231e-01 -1.3615e+00 +1.5973e+00 -8.2469e-01 +1.0120e+00 -1.5081e+00 -2.3536e+00 +8.8455e-01
155 +4.110541047e+02 +4.110541047e+02 +7.283841047e+02 +7.283841047e+02 +5.9174e-01 -2.2224e-01 -3.8672e-01 -9.6521e-03 -1.3046e+00 -1.1157e+00 -1.3481e-01 +2.5515e+00 -9.7628e-01 -4.4204e-01 +6.3496e-01 -3.4264e-01 +5.2328e-01 -1.8779e+00 +1.4815e+00 -1.5401e+00 +1.0089e+00 -1.9723e+00 -1.8304e+00 +7.0452e-01
188 +3.960562908e+02 +3.960562908e+02 +7.133862908e+02 +7.133862908e+02 +5.5238e-01 -1.4728e+00 -5.9034e-01 +1.8133e-01 -4.0450e-01 -5.5417e-01 +5.6441e-02 +2.0978e+00 +3.5496e-02 -4.5811e-01 +7.8224e-01 -2.4828e-01 +5.2167e-01 -2.1874e+00 +1.4182e+00 -1.4894e+00 +1.0821e+00 -1.2451e+00 -2.1720e+00 +3.1611e-01
209 +3.596043232e+02 +3.596043232e+02 +6.769343232e+02 +6.769343232e+02 +7.3316e-01 -1.9394e+00 -5.9850e-01 +2.9261e-01 -2.5374e-01 -3.5923e-01 -2.4463e-01 +3.2355e+00 -1.5870e-01 -4.6141e-01 +9.6855e-01 -2.3376e-01 +5.4467e-01 -2.0528e+00 +1.3824e+00 -1.5808e+00 +1.5017e+00 -9.1659e-01 -2.2362e+00 +7.4122e-01
231 +3.516434836e+02 +3.516434836e+02 +6.689734836e+02 +6.689734836e+02 +6.3893e-01 -1.2332e+00 -2.6371e-01 +1.3726e-01 -4.6150e-01 -1.0865e+00 -1.3850e-01 +4.3965e+00 -2.8331e-01 -5.2759e-01 +8.9652e-01 -1.2444e-01 +4.0192e-01 -1.4080e+00 +1.1657e+00 -1.3052e+00 +1.4380e+00 -1.5966e+00 -2.0792e+00 +1.0570e+00
245 +3.380918798e+02 +3.380918798e+02 +6.554218798e+02 +6.554218798e+02 +4.4735e-01 -1.3390e+00 -5.0175e-01 +2.4883e-01 -3.4044e-01 -1.0615e+00 -3.4206e-01 +4.3260e+00 -4.3624e-01 -5.3952e-01 +8.2561e-01 -2.2160e-01 +8.3118e-01 -2.1440e+00 +1.4429e+00 -1.2441e+00 +1.2164e+00 -1.3791e+00 -2.1131e+00 +2.9444e-01
293 +3.306510813e+02 +3.306510813e+02 +6.479810813e+02 +6.479810813e+02 +5.0548e-01 -6.9297e-01 -3.7418e-01 +2.5368e-01 -3.9882e-01 -1.8218e+00 -6.8606e-01 +4.4958e+00 -4.8316e-01 -6.9744e-01 +1.0986e+00 -2.0964e-01 +2.3032e-01 -2.3074e+00 +1.9675e+00 -1.8521e+00 +1.2126e+00 -1.1215e+00 -2.3088e+00 +4.4821e-01
299 +3.173036909e+02 +3.173036909e+02 +6.346336909e+02 +6.346336909e+02 +2.7296e-01 -1.3126e+00 -6.2050e-01 +3.4080e-01 -4.4035e-01 -1.8217e+00 -7.9067e-01 +4.6085e+00 -8.3341e-01 -5.5839e-01 +1.1736e+00 -2.6494e-01 +3.8577e-01 -2.1401e+00 +1.7608e+00 -1.4093e+00 +1.3157e+00 -1.5349e+00 -2.3429e+00 +8.1341e-01
311 +3.010391197e+02 +3.010391197e+02 +6.183691197e+02 +6.183691197e+02 +5.5720e-01 -6.1856e-01 -6.1826e-01 +4.8632e-01 -4.5289e-01 -1.8747e+00 -6.0619e-01 +4.4815e+00 -7.9831e-01 -5.5991e-01 +1.0253e+00 -1.3225e-01 +3.3171e-01 -2.0162e+00 +1.4897e+00 -1.3882e+00 +1.1926e+00 -1.1494e+00 -2.3989e+00 +6.2920e-01
366 +2.947036726e+02 +2.947036726e+02 +6.120336726e+02 +6.120336726e+02 +3.3290e-01 -5.5181e-01 -5.4558e-01 +3.2599e-01 +3.8934e-01 -1.6923e+00 -6.5560e-01 +5.0409e+00 -1.0610e+00 -4.5759e-01 +1.1739e+00 -9.9208e-02 +3.1558e-01 -2.1608e+00 +1.8535e+00 -1.4834e+00 +1.4370e+00 -1.0378e+00 -2.6061e+00 +9.4906e-01
481 +2.783425211e+02 +2.783425211e+02 +5.956725211e+02 +5.956725211e+02 +4.2239e-01 -2.8122e-01 -6.0698e-01 +2.9645e-01 -1.8110e-02 -1.2078e+00 -5.5601e-01 +5.0230e+00 -1.1823e+00 -5.0471e-01 +8.4683e-01 -1.8982e-01 +2.7825e-01 -2.1825e+00 +1.8341e+00 -7.5833e-01 +1.3025e+00 -1.5726e+00 -2.4309e+00 +1.0168e+00
563 +2.646749678e+02 +2.646749678e+02 +5.820049678e+02 +5.820049678e+02 +5.2978e-01 -7.1675e-01 -6.4390e-01 +3.6286e-01 +2.1165e-01 -1.0600e+00 -7.1396e-01 +4.4505e+00 -1.1999e+00 -5.1903e-01 +6.2922e-01 -1.4645e-01 +4.2770e-01 -2.0981e+00 +1.8038e+00 -8.0265e-01 +1.3205e+00 -1.5034e+00 -2.3080e+00 +8.7485e-01
650 +2.545199488e+02 +2.545199488e+02 +5.718499488e+02 +5.718499488e+02 +5.1132e-01 -7.2870e-01 -4.3196e-01 +4.6022e-01 +9.4949e-02 -1.0214e+00 -6.1843e-01 +4.5018e+00 -1.1456e+00 -5.2342e-01 +6.0232e-01 -5.3234e-02 +4.7332e-01 -2.0613e+00 +1.8263e+00 -7.5659e-01 +1.3946e+00 -1.5872e+00 -2.3095e+00 +1.0235e+00
714 +2.434682155e+02 +2.434682155e+02 +5.607982155e+02 +5.607982155e+02 +4.5788e-01 -7.9738e-01 -4.6636e-01 +4.7385e-01 +9.9157e-02 -1.1257e+00 -6.1908e-01 +4.7326e+00 -1.1312e+00 -5.0752e-01 +5.2341e-01 -2.3797e-01 +4.2062e-01 -1.9646e+00 +1.8351e+00 -7.8627e-01 +1.3072e+00 -1.5249e+00 -2.3304e+00 +9.9130e-01
766 +2.393912548e+02 +2.393912548e+02 +5.567212548e+02 +5.567212548e+02 +4.7107e-01 -7.4676e-01 -4.1705e-01 +5.2290e-01 +1.2186e-01 -1.1783e+00 -6.0759e-01 +4.6704e+00 -1.1070e+00 -5.0741e-01 +4.6912e-01 -1.8226e-01 +4.6352e-01 -2.0159e+00 +1.8318e+00 -7.4962e-01 +1.3230e+00 -1.5556e+00 -2.4375e+00 +9.6158e-01
769 +2.322687345e+02 +2.322687345e+02 +5.495987345e+02 +5.495987345e+02 +4.7388e-01 -7.4191e-01 -4.3527e-01 +5.0691e-01 +1.1152e-01 -1.1533e+00 -6.2999e-01 +4.6256e+00 -1.1128e+00 -5.1249e-01 +4.9882e-01 -1.6815e-01 +4.4307e-01 -2.0505e+00 +1.8620e+00 -8.3908e-01 +1.2874e+00 -1.5363e+00 -2.3502e+00 +1.0189e+00
779 +2.252373856e+02 +2.252373856e+02 +5.425673856e+02 +5.425673856e+02 +5.1606e-01 -7.6798e-01 -4.3434e-01 +4.6440e-01 +1.5540e-01 -1.1137e+00 -6.2562e-01 +4.5502e+00 -1.1559e+00 -5.0403e-01 +4.7612e-01 -1.7759e-01 +4.3009e-01 -2.0131e+00 +1.8364e+00 -7.7061e-01 +1.3186e+00 -1.5133e+00 -2.3583e+00 +9.5500e-01
828 +2.173646936e+02 +2.173646936e+02 +5.346946936e+02 +5.346946936e+02 +5.3967e-01 -7.4292e-01 -4.1887e-01 +4.1010e-01 +1.5040e-01 -1.0835e+00 -6.0881e-01 +4.4987e+00 -1.1275e+00 -5.1377e-01 +4.9360e-01 -1.9702e-01 +3.6647e-01 -2.0392e+00 +1.8267e+00 -7.5903e-01 +1.3025e+00 -1.4905e+00 -2.3806e+00 +1.0213e+00
914 +2.117995979e+02 +2.117995979e+02 +5.291295979e+02 +5.291295979e+02 +4.8625e-01 -7.5878e-01 -4.6649e-01 +4.3894e-01 +1.1420e-01 -1.0510e+00 -6.0452e-01 +4.4583e+00 -1.1556e+00 -4.9800e-01 +5.0192e-01 -2.2319e-01 +3.7017e-01 -2.0465e+00 +1.8311e+00 -7.5910e-01 +1.3149e+00 -1.5221e+00 -2.3732e+00 +1.0270e+00
937 +2.086432825e+02 +2.086432825e+02 +5.259732825e+02 +5.259732825e+02 +5.0666e-01 -7.3597e-01 -4.7688e-01 +4.3305e-01 +1.3240e-01 -1.0046e+00 -6.1417e-01 +4.4072e+00 -1.1673e+00 -5.1600e-01 +4.9081e-01 -2.3025e-01 +3.7514e-01 -2.0317e+00 +1.8375e+00 -7.3764e-01 +1.3273e+00 -1.5492e+00 -2.3455e+00 +1.0283e+00
1020 +2.040303596e+02 +2.040303596e+02 +5.213603596e+02 +5.213603596e+02 +5.2784e-01 -7.0427e-01 -4.8574e-01 +4.1183e-01 +1.4878e-01 -1.0091e+00 -6.1587e-01 +4.3525e+00 -1.1788e+00 -5.1726e-01 +4.9132e-01 -2.1293e-01 +3.6259e-01 -2.0418e+00 +1.8377e+00 -7.6899e-01 +1.3160e+00 -1.5460e+00 -2.3295e+00 +1.0289e+00
1340 +1.994753644e+02 +1.994753644e+02 +5.168053644e+02 +5.168053644e+02 +5.1254e-01 -6.7445e-01 -5.4356e-01 +3.8177e-01 +1.1373e-01 -9.7084e-01 -6.1149e-01 +4.3538e+00 -1.1591e+00 -5.1026e-01 +4.9043e-01 -1.9124e-01 +3.7762e-01 -2.0411e+00 +1.8386e+00 -7.7444e-01 +1.3435e+00 -1.5237e+00 -2.3608e+00 +1.0180e+00
% function evaluation | noise-free fitness - Fopt (3.384000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.619387817e+02 +7.619387817e+02 +1.100338782e+03 +1.100338782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.977919602e+02 +6.977919602e+02 +1.036191960e+03 +1.036191960e+03 +1.8730e-02 +5.9009e-02 +2.5106e-01 -3.5569e-01 -2.3629e-01 -7.0729e-02 -2.6631e-03 +1.2075e-01 +1.3126e-02 -2.5780e-02 -2.2052e-02 -3.3611e-01 +2.0110e-01 +8.0022e-02 -1.0213e-01 -3.2990e-02 +1.5766e-01 -2.6446e-02 -2.1076e-01 -1.6403e-01
18 +6.509852030e+02 +6.509852030e+02 +9.893852030e+02 +9.893852030e+02 -2.6438e-01 -7.2028e-01 -1.0683e-01 -1.7299e-01 +1.7757e-01 +1.2801e-01 -4.2358e-01 +2.1638e-01 +1.0468e-01 +8.4442e-02 -3.4440e-01 -4.2541e-01 +1.4015e-01 +3.2175e-01 -2.7345e-02 +1.7013e-01 -8.7371e-02 -5.4881e-01 -6.4049e-01 -4.1446e-01
19 +6.089326508e+02 +6.089326508e+02 +9.473326508e+02 +9.473326508e+02 -4.9984e-01 -1.3535e-01 +1.5145e-01 -4.6699e-01 -1.3779e-02 +2.9449e-01 -6.6976e-01 +2.5892e-01 +2.4686e-01 -1.3296e-01 -5.0451e-01 -3.2958e-01 +1.7554e-01 +8.9269e-01 -2.2680e-01 +6.7777e-02 +2.0189e-01 -1.5448e-01 -7.6346e-02 -2.8788e-01
36 +5.906288118e+02 +5.906288118e+02 +9.290288118e+02 +9.290288118e+02 -9.2871e-02 -6.8539e-02 +5.3919e-01 -2.0194e-01 +3.1721e-01 +9.6235e-02 -5.9045e-01 +4.0961e-01 -1.3096e-01 +1.4370e-01 -7.0114e-02 -1.1487e-01 -7.1557e-01 +5.2368e-01 -1.5548e-01 +1.5652e-01 -1.8025e-01 -2.7152e-01 -5.1328e-01 -3.5280e-01
47 +5.699933530e+02 +5.699933530e+02 +9.083933530e+02 +9.083933530e+02 -2.8089e-02 -5.3926e-01 +2.9532e-01 -8.6159e-02 -3.2516e-02 -5.5411e-02 -5.3675e-01 +1.8382e-01 -1.6066e-01 +2.2084e-01 -3.0667e-01 -2.8249e-01 -4.4270e-01 +8.8971e-01 -1.8333e-01 +2.4156e-01 -4.0164e-01 -2.0932e-01 -8.2059e-01 -6.0610e-01
52 +5.613285407e+02 +5.613285407e+02 +8.997285407e+02 +8.997285407e+02 -1.5041e-02 -3.4975e-01 +2.1086e-01 +3.5389e-01 -2.4123e-01 -1.5260e-01 -5.9307e-01 +1.2307e-02 +4.1625e-02 +1.6128e-01 -1.8215e-01 -3.6753e-01 -2.9054e-01 +7.9031e-01 -2.5232e-01 +2.4362e-01 -6.5081e-01 +1.2241e-01 -6.9349e-01 -1.9203e-02
59 +5.149864165e+02 +5.149864165e+02 +8.533864165e+02 +8.533864165e+02 -2.2372e-01 -6.1332e-01 +3.7379e-01 +1.0254e-01 -2.9951e-01 -2.2283e-01 -5.7547e-01 -1.2384e-02 -2.3402e-01 -2.3930e-02 -1.8394e-01 -2.6802e-01 -6.1828e-01 +7.3402e-01 -6.1673e-02 +6.1413e-01 -9.7810e-01 -1.4107e-01 -7.5716e-01 -3.0034e-01
77 +4.936699078e+02 +4.936699078e+02 +8.320699078e+02 +8.320699078e+02 -2.3278e-01 -3.4566e-01 +3.2543e-01 +2.6108e-03 -5.3414e-01 -2.6170e-01 -4.9655e-01 -6.7008e-02 +9.6800e-02 -5.5270e-02 -4.2174e-01 -1.8806e-01 -3.0848e-01 +8.0906e-01 -2.0499e-01 +4.4969e-01 -1.2050e+00 -1.0152e-02 -6.3322e-01 -2.6109e-01
141 +4.789370426e+02 +4.789370426e+02 +8.173370426e+02 +8.173370426e+02 -9.3320e-02 +3.3621e-01 +5.8069e-01 +2.0788e-01 +4.7436e-01 -3.5212e-01 -7.9403e-01 -4.2248e-02 +1.8794e-01 +1.0234e+00 -1.7897e-01 +1.8131e-01 -6.2604e-01 +7.2737e-01 -1.0934e+00 +9.3177e-01 -8.9567e-01 -4.1076e-01 -1.0864e+00 -2.8082e-01
142 +4.737139156e+02 +4.737139156e+02 +8.121139156e+02 +8.121139156e+02 -1.2721e-01 +3.2565e-01 +3.1664e-01 +2.8630e-01 +3.8022e-01 -4.9271e-01 -7.2609e-01 +6.0260e-02 +1.2836e-01 +8.4366e-01 -2.8523e-01 -2.4634e-01 -3.6962e-01 +8.4317e-01 -1.1014e+00 +7.4774e-01 -8.9146e-01 -3.1735e-01 -6.6440e-01 -3.2591e-01
165 +4.659356783e+02 +4.659356783e+02 +8.043356783e+02 +8.043356783e+02 -5.7566e-02 -6.1633e-01 +6.5831e-01 +3.3500e-01 +3.7411e-01 -7.6404e-01 -8.7833e-01 -3.9364e-01 +4.5717e-01 +5.5655e-01 -1.5945e-01 -1.1076e-01 -1.4475e-01 +7.5085e-01 -1.4183e+00 +8.7384e-01 -1.1225e+00 -4.1246e-01 -3.7766e-01 -4.1064e-01
173 +4.447666423e+02 +4.447666423e+02 +7.831666423e+02 +7.831666423e+02 -1.2895e-01 -1.7117e-01 +1.8762e-01 +2.9609e-01 -1.4772e-01 -8.3219e-01 -4.8646e-01 -2.9093e-01 +1.3097e-01 +9.4179e-01 -2.9030e-01 +3.7834e-02 -2.4983e-01 +9.7921e-01 -1.3034e+00 +1.1093e+00 -9.7130e-01 -1.8959e-01 -3.6051e-01 -5.0241e-01
177 +4.246203123e+02 +4.246203123e+02 +7.630203123e+02 +7.630203123e+02 -2.1028e-01 -2.3662e-01 +2.0801e-01 +7.4809e-02 -1.3700e-01 -5.7651e-01 -1.2895e+00 -2.1817e-01 +6.7896e-01 +1.0195e+00 -4.0446e-01 +4.2913e-01 +1.4271e-01 +1.2067e+00 -1.3842e+00 +1.1836e+00 -9.3503e-01 -6.3611e-01 -1.1486e-01 -7.0158e-01
231 +4.097395398e+02 +4.097395398e+02 +7.481395398e+02 +7.481395398e+02 -3.0840e-01 +1.4622e-02 +2.7864e-01 +1.6061e-01 -1.2810e-01 -3.9187e-01 -1.6007e+00 -9.6872e-03 +2.1918e-01 +2.5330e-01 -4.2199e-01 +4.9238e-01 -9.9283e-02 +5.2607e-01 -1.4337e+00 +1.2787e+00 -1.0868e+00 -3.8037e-01 -5.4911e-01 -5.4171e-01
251 +4.064250929e+02 +4.064250929e+02 +7.448250929e+02 +7.448250929e+02 -3.8987e-02 -2.4163e-01 +4.7105e-01 +3.5151e-01 -1.7905e-01 -3.0067e-01 -1.8175e+00 +5.9185e-02 +2.7579e-01 -7.3894e-02 -7.2297e-01 +1.3618e-02 -1.1970e-01 +6.0687e-01 -1.4768e+00 +1.2893e+00 -1.0855e+00 -3.9432e-01 -3.1524e-01 -3.7030e-01
299 +3.979363190e+02 +3.979363190e+02 +7.363363190e+02 +7.363363190e+02 -5.9223e-02 -3.0800e-01 +4.0949e-01 +2.1270e-01 -2.4057e-02 -5.1077e-01 -1.4542e+00 +6.5202e-01 +5.1340e-01 +4.6815e-01 -9.3377e-01 +2.5873e-01 -6.4120e-01 +2.4891e-01 -1.4754e+00 +1.6997e+00 -1.2058e+00 -5.6705e-01 -7.1729e-03 -3.5497e-01
309 +3.874133680e+02 +3.874133680e+02 +7.258133680e+02 +7.258133680e+02 -2.0940e-01 -3.3355e-01 +1.1047e-01 +1.0271e-01 -1.6418e-01 -5.0492e-01 -1.7581e+00 +4.1096e-01 +4.2018e-01 +2.9506e-01 -8.9812e-01 +9.6655e-02 -3.5801e-01 +2.2634e-01 -1.4755e+00 +1.8484e+00 -1.0373e+00 -5.7653e-01 +1.6078e-02 -3.0058e-01
314 +3.738485919e+02 +3.738485919e+02 +7.122485919e+02 +7.122485919e+02 -2.1998e-01 -3.2595e-01 +2.1135e-01 -4.0907e-02 +4.0413e-03 -4.6512e-01 -1.6964e+00 +2.6339e-01 +4.6503e-01 +2.0991e-01 -6.8561e-01 +6.7725e-02 -2.6136e-01 +5.9036e-02 -1.4101e+00 +1.7618e+00 -9.8697e-01 -4.8695e-01 +1.4824e-01 -3.0683e-01
354 +3.694944321e+02 +3.694944321e+02 +7.078944321e+02 +7.078944321e+02 -1.5559e-01 -2.3893e-01 +7.0848e-02 +1.4480e-01 -1.3724e-02 -5.2157e-01 -1.7037e+00 +2.8441e-01 +3.1726e-01 +2.8732e-01 -9.2056e-01 +2.0185e-01 -3.7778e-01 +1.2426e-01 -1.3440e+00 +1.7884e+00 -1.0496e+00 -4.9098e-01 -6.3579e-02 -3.4031e-01
